17.9479, 2.09904, 1.51712, 2.09584, 1.51994, 2.09502, 1.51701
17.9979, 2.08478, 1.51734, 2.08189, 1.50983, 2.08406, 1.53146
18.0979, 2.05625, 1.51776, 2.0562, 1.51871, 2.06203, 1.51459
18.1729, 2.03486, 1.51808, 2.03365, 1.51579, 2.0419, 1.51853
18.2479, 2.04255, 1.48397, 2.03783, 1.49146, 2.02813, 1.49048
18.3229, 2.10367, 1.38137, 2.0976, 1.38594, 2.09601, 1.37951
18.3479, 2.12305, 1.34662, 2.11419, 1.35753, 2.1229, 1.34207
18.4229, 2.17819, 1.24075, 2.17694, 1.24215, 2.16506, 1.2609
18.4729, 2.21246, 1.16881, 2.2086, 1.17242, 2.21078, 1.16681
18.5479, 2.25992, 1.05927, 2.25124, 1.07209, 2.2626, 1.07049
18.6229, 2.30267, 0.947738, 2.29971, 0.951112, 2.31077, 0.945241
18.6733, 2.32871, 0.871778, 2.32154, 0.866682, 2.32817, 0.887055
18.748, 2.3564, 0.781966, 2.35267, 0.786027, 2.35872, 0.787959
18.7984, 2.3564, 0.781966, 2.35267, 0.786027, 2.35932, 0.793906
18.8729, 2.3564, 0.781966, 2.35267, 0.786027, 2.36872, 0.784136
18.9479, 2.3564, 0.781966, 2.35267, 0.786027, 2.37062, 0.779663
18.9979, 2.34912, 0.782075, 2.34837, 0.78459, 2.36557, 0.776395
19.0979, 2.32059, 0.782503, 2.31894, 0.786005, 2.32941, 0.795706
19.1229, 2.31346, 0.78261, 2.3125, 0.783823, 2.32706, 0.775455
19.2229, 2.28493, 0.783038, 2.28327, 0.785022, 2.29581, 0.789769
19.2979, 2.26354, 0.783359, 2.2606, 0.78826, 2.27246, 0.790976
19.3498, 2.24872, 0.783581, 2.24994, 0.784544, 2.2574, 0.788332
19.4229, 2.22789, 0.783894, 2.22532, 0.78685, 2.23357, 0.781395
19.4729, 2.21361, 0.784108, 2.21139, 0.781924, 2.2173, 0.775082
19.5483, 2.19209, 0.784431, 2.19238, 0.785968, 2.19926, 0.776624
19.6229, 2.17083, 0.78475, 2.16806, 0.787927, 2.17245, 0.784581
19.6729, 2.15657, 0.784964, 2.15463, 0.783045, 2.15951, 0.78119
19.7518, 2.1481, 0.757855, 2.13942, 0.76698, 2.15125, 0.768314
19.7979, 2.16706, 0.692568, 2.16357, 0.701951, 2.16981, 0.699203
19.8729, 2.1942, 0.585376, 2.19345, 0.586882, 2.19723, 0.576523
19.9479, 2.21673, 0.477114, 2.21196, 0.489681, 2.2114, 0.484953
20, 2.22964, 0.401381, 2.228, 0.412352, 2.23364, 0.410489
20.0979, 2.24779, 0.258243, 2.24542, 0.265392, 2.25254, 0.268865
20.1229, 2.25114, 0.221564, 2.24888, 0.226135, 2.25614, 0.225645
20.2229, 2.25931, 0.0743014, 2.25748, 0.078724, 2.26445, 0.103099
20.2979, 2.25992, -0.0363137, 2.25695, -0.0295042, 2.26589, -0.0220837
20.3479, 2.25769, -0.109983, 2.25662, -0.09839, 2.26587, -0.102185
20.4229, 2.25042, -0.220303, 2.24931, -0.216283, 2.26174, -0.206752
20.4733, 2.24287, -0.29428, 2.23866, -0.294313, 2.2486, -0.295564
20.5479, 2.22783, -0.403183, 2.22831, -0.392357, 2.22825, -0.394082
20.6229, 2.20803, -0.511977, 2.20765, -0.508949, 2.21453, -0.497561
20.6729, 2.19227, -0.583961, 2.18533, -0.584711, 2.20374, -0.558648
20.7479, 2.16476, -0.691102, 2.16678, -0.682177, 2.18498, -0.658951
20.7979, 2.14389, -0.761838, 2.14549, -0.748124, 2.149, -0.767764
20.8729, 2.10885, -0.866642, 2.10868, -0.861364, 2.11035, -0.875326
20.9479, 2.06932, -0.969969, 2.06764, -0.962642, 2.06945, -0.971219
20.9979, 2.04054, -1.03784, 2.04378, -1.0285, 2.04674, -1.02467
21.0979, 1.98314, -1.15047, 1.97565, -1.15024, 1.97249, -1.16188
21.1229, 1.97601, -1.15036, 1.97585, -1.15035, 1.97011, -1.1631
21.2229, 1.94747, -1.14993, 1.94776, -1.14539, 1.94798, -1.15178
21.2979, 1.92608, -1.14961, 1.92779, -1.14498, 1.92443, -1.15141
21.3479, 1.91182, -1.1494, 1.91344, -1.14777, 1.90644, -1.14899
21.4229, 1.89042, -1.14907, 1.89068, -1.14534, 1.89098, -1.14493
21.4729, 1.87616, -1.14886, 1.87634, -1.14786, 1.87753, -1.14008
21.5483, 1.85465, -1.14854, 1.85639, -1.14681, 1.85715, -1.14638
21.6229, 1.83336, -1.14822, 1.83365, -1.14382, 1.83566, -1.14421
21.6729, 1.81911, -1.14801, 1.81932, -1.14593, 1.82639, -1.14296
21.7484, 1.79756, -1.14768, 1.79938, -1.14435, 1.80453, -1.13732
21.7979, 1.78345, -1.14747, 1.78506, -1.1462, 1.79125, -1.14527
21.8729, 1.76206, -1.14715, 1.76234, -1.14248, 1.76887, -1.15202
21.9479, 1.74066, -1.14683, 1.73546, -1.14666, 1.74895, -1.13953
21.9979, 1.72639, -1.14661, 1.72811, -1.14181, 1.7346, -1.15172
22.0979, 1.69786, -1.14619, 1.6995, -1.1443, 1.70813, -1.15019
22.1229, 1.69074, -1.14608, 1.68604, -1.14595, 1.699, -1.14392
22.2229, 1.66222, -1.14565, 1.65408, -1.14542, 1.66778, -1.13967
22.2979, 1.64082, -1.14533, 1.63852, -1.14525, 1.64433, -1.14237
22.3483, 1.62643, -1.14511, 1.62306, -1.145, 1.63147, -1.13625
22.4229, 1.60515, -1.1448, 1.60536, -1.14302, 1.61554, -1.13112
22.4733, 1.59078, -1.14458, 1.59108, -1.14334, 1.60388, -1.12874
22.5482, 1.56942, -1.14426, 1.57121, -1.13947, 1.58228, -1.13574
22.6229, 1.5481, -1.14394, 1.54882, -1.14396, 1.55952, -1.14499
22.6729, 1.53384, -1.14373, 1.534, -1.14338, 1.54554, -1.14144
22.7479, 1.51245, -1.14341, 1.51415, -1.13888, 1.52374, -1.1419
22.7979, 1.49818, -1.14319, 1.4999, -1.13842, 1.50763, -1.1336
22.8729, 1.47679, -1.14287, 1.47697, -1.14145, 1.49005, -1.13285
22.9479, 1.4554, -1.14255, 1.45192, -1.14243, 1.46209, -1.13879
22.9979, 1.44113, -1.14234, 1.43874, -1.14225, 1.45007, -1.14346
23.0979, 1.4126, -1.14191, 1.41283, -1.14189, 1.42304, -1.13938
23.1229, 1.40547, -1.1418, 1.40001, -1.14165, 1.41513, -1.14431
23.2229, 1.37694, -1.14137, 1.37496, -1.14131, 1.38777, -1.13572
23.2997, 1.35502, -1.14104, 1.35032, -1.14089, 1.36056, -1.13911
23.3479, 1.34128, -1.14084, 1.33827, -1.14073, 1.3406, -1.14123
23.4229, 1.31989, -1.14052, 1.31446, -1.14036, 1.32139, -1.13918
23.4729, 1.30563, -1.1403, 1.30278, -1.14022, 1.30897, -1.13752
23.5479, 1.28424, -1.13998, 1.27967, -1.13983, 1.29429, -1.13559
23.6229, 1.26284, -1.13966, 1.25706, -1.1395, 1.276, -1.12792
23.6729, 1.24857, -1.13945, 1.24597, -1.13937, 1.26759, -1.12689
23.7479, 1.22719, -1.13913, 1.22399, -1.13902, 1.24671, -1.1278
23.7979, 1.21292, -1.13891, 1.21322, -1.1389, 1.22815, -1.13615
23.8729, 1.19152, -1.13859, 1.19191, -1.1386, 1.19547, -1.14183
23.9479, 1.17013, -1.13827, 1.17097, -1.13827, 1.17345, -1.14385
23.9979, 1.15586, -1.13806, 1.15753, -1.13506, 1.16254, -1.14069
24.0979, 1.12734, -1.13763, 1.12896, -1.13637, 1.1454, -1.12755
24.1229, 1.12021, -1.13752, 1.12036, -1.13759, 1.13625, -1.13085
24.2229, 1.09168, -1.13709, 1.09094, -1.13707, 1.09726, -1.14302
24.2998, 1.06974, -1.13676, 1.07186, -1.13686, 1.07593, -1.1415
24.3479, 1.05602, -1.13656, 1.05293, -1.13645, 1.05798, -1.14282
24.4229, 1.03462, -1.13624, 1.03447, -1.13623, 1.04808, -1.13675
24.4729, 1.02038, -1.13602, 1.01621, -1.13591, 1.03595, -1.13189
24.5479, 0.998985, -1.1357, 0.998313, -1.13566, 1.01586, -1.13363
24.6229, 0.977572, -1.13538, 0.977821, -1.1321, 0.985129, -1.13818
24.6729, 0.963312, -1.13517, 0.963461, -1.13532, 0.973091, -1.1341
24.7479, 0.941918, -1.13485, 0.943584, -1.13175, 0.949223, -1.13731
24.7981, 0.927599, -1.13463, 0.929238, -1.1345, 0.928209, -1.14243
24.8729, 0.906265, -1.13431, 0.904533, -1.13426, 0.904785, -1.14299
24.9479, 0.884865, -1.13399, 0.886507, -1.13175, 0.887601, -1.14245
24.9979, 0.870601, -1.13378, 0.872184, -1.13368, 0.88318, -1.13139
25.0985, 0.841895, -1.13335, 0.840857, -1.13329, 0.844222, -1.14129
25.1229, 0.834942, -1.13324, 0.833148, -1.13319, 0.838093, -1.14185
25.2229, 0.806416, -1.13281, 0.802763, -1.13271, 0.809837, -1.13623
25.2979, 0.785023, -1.13249, 0.786646, -1.13073, 0.784744, -1.13937
25.3484, 0.77062, -1.13228, 0.772365, -1.1311, 0.777004, -1.14408
25.4229, 0.749366, -1.13196, 0.74959, -1.12916, 0.761033, -1.13296
25.4729, 0.735105, -1.13174, 0.735332, -1.12891, 0.743721, -1.1311
